"zone","state","lga","sector","ea","hhid","item_cd","item_seq","s5q2","s5q3","s5q4","tracked_obs"
1,31,3107,1,724,310051,305,2,1,2,3000,0
1,31,3107,1,724,310051,305,3,2,2,3000,0
1,31,3107,1,724,310051,306,1,1,2,180,0
1,31,3107,1,724,310051,311,1,1,9,1000,0
1,31,3107,1,724,310051,312,1,1,5,13000,0
1,31,3107,1,724,310051,312,2,1,4,10000,0
1,31,3107,1,724,310051,318,1,1,0,4000,0
1,31,3107,1,724,310051,322,1,1,1,1000,0
1,31,3107,1,724,310051,323,1,1,4,2500,0
1,31,3107,1,724,310051,332,1,1,0,4000,0
1,31,3107,1,724,310052,301,1,1,0,10000,0
1,31,3107,1,724,310052,302,1,1,0,2500,0
1,31,3107,1,724,310052,303,1,1,0,2000,0
1,31,3107,1,724,310052,304,1,1,3,7000,0
1,31,3107,1,724,310052,304,2,1,3,10000,0
1,31,3107,1,724,310052,305,1,1,5,3000,0
1,31,3107,1,724,310052,305,2,1,5,5000,0
1,31,3107,1,724,310052,306,1,1,5,800,0
1,31,3107,1,724,310052,306,2,1,5,500,0
1,31,3107,1,724,310052,311,1,1,5,1000,0
1,31,3107,1,724,310052,311,2,1,5,800,0
1,31,3107,1,724,310052,318,1,1,2,70000,0
1,31,3107,1,724,310052,322,1,1,1,2500,0
1,31,3107,1,724,310052,326,1,1,1,1500,0
1,31,3107,1,724,310052,327,1,1,1,1300,0
1,31,3107,1,724,310052,332,1,1,7,2500,0
1,31,3107,1,724,310053,304,1,1,40,2000,0
1,31,3107,1,724,310053,305,1,1,40,1000,0
1,31,3107,1,724,310054,302,1,2,2,3000,0
1,31,3107,1,724,310054,303,1,2,2,1000,0
1,31,3107,1,724,310054,304,1,1,3,12000,0
1,31,3107,1,724,310054,305,1,1,3,15000,0
1,31,3107,1,724,310054,306,1,2,5,300,0
1,31,3107,1,724,310054,311,1,7,6,500,0
1,31,3107,1,724,310054,318,1,1,1,15000,0
1,31,3107,1,724,310054,319,1,1,1,150000,0
1,31,3107,1,724,310054,323,1,1,8,300,0
1,31,3107,1,724,310054,327,1,7,1,10000,0
1,31,3107,1,724,310054,328,1,1,0,45000,0
1,31,3107,1,724,310054,328,2,1,0,45000,0
1,31,3107,1,724,310054,329,1,7,1,3000,0
1,31,3107,1,724,310054,330,1,,,,0
1,31,3107,1,724,310054,330,2,,,,0
1,31,3107,1,724,310054,331,1,,,,0
1,31,3107,1,724,310054,332,1,2,1,1500,0
1,31,3107,1,724,310054,332,2,1,1,5000,0
1,31,3107,1,724,310054,332,3,7,0,3000,0
1,31,3107,1,724,310055,301,1,2,5,4000,0
1,31,3107,1,724,310055,301,2,2,5,18000,0
1,31,3107,1,724,310055,304,1,2,5,17000,0
1,31,3107,1,724,310055,305,1,2,5,25000,0
1,31,3107,1,724,310055,306,1,2,3,300,0
1,31,3107,1,724,310055,306,2,2,4,300,0
1,31,3107,1,724,310055,306,3,2,5,500,0
1,31,3107,1,724,310055,307,1,2,3,12000,0
1,31,3107,1,724,310055,311,1,2,3,300,0
1,31,3107,1,724,310055,318,1,1,0,35000,0
1,31,3107,1,724,310055,318,2,1,3,2200,0
1,31,3107,1,724,310055,319,1,1,3,350000,0
1,31,3107,1,724,310055,320,1,1,7,4500,0
1,31,3107,1,724,310055,322,1,1,10,500,0
1,31,3107,1,724,310055,322,2,1,10,300,0
1,31,3107,1,724,310055,322,3,1,4,500,0
1,31,3107,1,724,310055,326,1,1,10,500,0
1,31,3107,1,724,310055,332,1,1,4,1200,0
1,31,3107,1,724,310055,332,2,2,4,1500,0
1,31,3107,1,724,310055,332,3,1,4,1200,0
1,31,3107,1,724,310055,332,4,2,4,1000,0
1,31,3107,1,724,310055,332,5,2,4,1000,0
1,31,3107,1,724,310055,332,6,1,4,1000,0
1,31,3107,1,724,310056,306,1,3,3,200,0
1,31,3107,1,724,310056,317,1,3,1,2000,0
1,31,3107,1,724,310056,332,1,3,1,2000,0
1,31,3107,1,724,310057,302,1,1,7,21000,0
1,31,3107,1,724,310057,302,2,1,7,7000,0
1,31,3107,1,724,310057,303,1,1,7,2000,0
1,31,3107,1,724,310057,304,1,1,3,30000,0
1,31,3107,1,724,310057,305,1,1,3,25000,0
1,31,3107,1,724,310057,306,1,1,2,1000,0
1,31,3107,1,724,310057,311,1,1,5,2000,0
1,31,3107,1,724,310057,318,1,1,2,60000,0
1,31,3107,1,724,310057,321,1,1,7,1500,0
1,31,3107,1,724,310057,322,1,1,3,1500,0
1,31,3107,1,724,310057,322,2,1,5,5000,0
1,31,3107,1,724,310057,323,1,1,6,3000,0
1,31,3107,1,724,310057,326,1,1,6,2000,0
1,31,3107,1,724,310057,327,1,1,5,50000,0
1,31,3107,1,724,310057,329,1,1,4,5000,0
1,31,3107,1,724,310057,332,1,1,4,5000,0
1,31,3107,1,724,310058,302,1,2,10,20000,0
1,31,3107,1,724,310058,302,2,2,10,15000,0
1,31,3107,1,724,310058,304,1,98,5,25000,0
1,31,3107,1,724,310058,305,1,98,5,15000,0
1,31,3107,1,724,310058,306,1,1,3,700,0
1,31,3107,1,724,310058,318,1,1,6,20000,0
1,31,3107,1,724,310058,319,1,1,3,700000,0
1,31,3107,1,724,310058,321,1,1,7,1500,0
1,31,3107,1,724,310058,332,1,1,5,5000,0
1,31,3107,1,724,310059,301,1,1,4,8000,0
1,31,3107,1,724,310059,302,1,1,3,1000,0
1,31,3107,1,724,310059,303,1,1,4,1000,0
1,31,3107,1,724,310059,304,1,1,3,8500,0
1,31,3107,1,724,310059,304,2,1,5,7000,0
1,31,3107,1,724,310059,304,3,1,5,10000,0
1,31,3107,1,724,310059,305,1,1,5,4000,0
1,31,3107,1,724,310059,305,2,1,5,3000,0
1,31,3107,1,724,310059,305,3,1,5,2000,0
1,31,3107,1,724,310059,306,1,1,6,600,0
1,31,3107,1,724,310059,307,1,1,2,1200,0
1,31,3107,1,724,310059,311,1,1,3,800,0
1,31,3107,1,724,310059,318,1,1,7,40000,0
1,31,3107,1,724,310059,318,2,1,4,50000,0
1,31,3107,1,724,310059,320,1,1,4,12000,0
1,31,3107,1,724,310059,322,1,1,2,1800,0
1,31,3107,1,724,310059,326,1,1,1,1200,0
1,31,3107,1,724,310059,332,1,1,2,3000,0
1,31,3107,1,724,310060,304,1,1,4,7000,0
1,31,3107,1,724,310060,304,2,1,10,4000,0
1,31,3107,1,724,310060,305,1,1,20,7000,0
1,31,3107,1,724,310060,306,1,1,6,300,0
1,31,3107,1,724,310060,306,2,1,3,400,0
1,31,3107,1,724,310060,306,3,1,2,500,0
1,31,3107,1,724,310060,306,4,1,4,400,0
1,31,3107,1,724,310060,317,1,1,4,3000,0
1,31,3107,1,724,310060,317,2,1,8,6000,0
1,31,3107,1,724,310060,318,1,1,1,15000,0
1,31,3107,1,724,310060,322,1,1,5,1000,0
1,31,3107,1,724,310060,332,1,1,5,1500,0
1,31,3113,2,332,310061,305,1,1,27,800,0
1,31,3113,2,332,310061,306,1,1,10,200,0
1,31,3113,2,332,310062,302,1,1,13,500,0
1,31,3113,2,332,310062,304,1,1,11,200,0
1,31,3113,2,332,310062,305,1,1,16,1000,0
1,31,3113,2,332,310062,305,2,1,12,4000,0
1,31,3113,2,332,310062,306,1,1,11,100,0
1,31,3113,2,332,310062,322,1,6,2,5000,0
1,31,3113,2,332,310062,332,1,6,1,2000,0
1,31,3113,2,332,310063,305,1,1,10,500,0
1,31,3113,2,332,310063,306,1,1,10,1500,0
1,31,3113,2,332,310064,302,1,1,0,800,0
1,31,3113,2,332,310064,303,1,1,5,1000,0
1,31,3113,2,332,310064,304,1,1,2,6000,0
1,31,3113,2,332,310064,304,2,1,7,4000,0
1,31,3113,2,332,310064,304,3,1,10,2000,0
1,31,3113,2,332,310064,305,1,1,12,700,0
1,31,3113,2,332,310064,305,2,1,10,2000,0
1,31,3113,2,332,310064,306,1,1,6,300,0
1,31,3113,2,332,310064,317,1,1,20,3000,0
1,31,3113,2,332,310065,302,1,1,5,800,0
1,31,3113,2,332,310065,302,2,1,6,1000,0
1,31,3113,2,332,310065,303,1,1,5,1200,0
1,31,3113,2,332,310065,304,1,1,6,3800,0
1,31,3113,2,332,310065,305,1,1,6,4000,0
1,31,3113,2,332,310065,322,1,1,7,1000,0
1,31,3113,2,332,310066,306,1,1,6,300,0
1,31,3113,2,332,310066,306,2,1,15,200,0
1,31,3113,2,332,310066,306,3,1,10,200,0
1,31,3113,2,332,310066,322,1,1,8,400,0
1,31,3113,2,332,310067,302,1,1,4,600,0
1,31,3113,2,332,310067,303,1,1,20,1000,0
1,31,3113,2,332,310067,303,2,1,20,1000,0
1,31,3113,2,332,310067,304,1,1,9,10000,0
1,31,3113,2,332,310067,304,2,1,8,2000,0
1,31,3113,2,332,310067,305,1,1,12,6000,0
1,31,3113,2,332,310067,305,2,1,12,4000,0
1,31,3113,2,332,310067,306,1,1,2,500,0
1,31,3113,2,332,310067,311,1,1,10,400,0
1,31,3113,2,332,310067,311,2,1,7,500,0
1,31,3113,2,332,310067,317,1,1,7,4000,0
1,31,3113,2,332,310067,320,1,1,0,14000,0
1,31,3113,2,332,310067,320,2,1,1,8000,0
1,31,3113,2,332,310067,321,1,1,10,1000,0
1,31,3113,2,332,310067,323,1,1,10,3000,0
1,31,3113,2,332,310067,327,1,1,10,15000,0
1,31,3113,2,332,310067,329,1,1,4,3000,0
1,31,3113,2,332,310067,332,1,1,4,3000,0
1,31,3113,2,332,310068,303,1,1,11,3000,0
1,31,3113,2,332,310068,304,1,1,11,13000,0
1,31,3113,2,332,310068,305,1,1,11,5000,0
1,31,3113,2,332,310068,306,1,1,10,1000,0
1,31,3113,2,332,310068,317,1,1,12,7000,0
1,31,3113,2,332,310068,322,1,1,8,3000,0
1,31,3113,2,332,310068,322,2,1,8,6000,0
1,31,3113,2,332,310068,326,1,1,14,1500,0
1,31,3113,2,332,310069,305,1,1,15,3000,0
1,31,3113,2,332,310069,305,2,1,10,2000,0
1,31,3113,2,332,310069,306,1,1,5,400,0
1,31,3113,2,332,310069,317,1,1,25,5000,0
1,31,3113,2,332,310069,322,1,1,2,3000,0
1,31,3113,2,332,310069,332,1,1,1,3000,0
1,31,3113,2,332,310070,303,1,1,18,1500,0
1,31,3113,2,332,310070,304,1,1,12,3500,0
1,31,3113,2,332,310070,305,1,1,12,2500,0
1,31,3113,2,332,310070,306,1,1,5,300,0
1,31,3113,2,332,310070,322,1,1,4,500,0
1,31,3109,2,1026,310071,305,1,1,3,4000,0
1,31,3109,2,1026,310071,317,1,1,10,3000,0
1,31,3109,2,1026,310071,322,1,3,2,2200,0
1,31,3109,2,1026,310072,303,1,1,2,900,0
1,31,3109,2,1026,310072,303,2,1,5,500,0
1,31,3109,2,1026,310072,304,1,1,7,4000,0
1,31,3109,2,1026,310072,305,1,1,7,3000,0
1,31,3109,2,1026,310072,306,1,1,9,500,0
1,31,3109,2,1026,310072,306,2,1,6,500,0
1,31,3109,2,1026,310072,306,3,1,5,400,0
1,31,3109,2,1026,310072,306,4,1,8,600,0
1,31,3109,2,1026,310072,306,5,1,4,500,0
1,31,3109,2,1026,310072,318,1,1,5,15000,0
1,31,3109,2,1026,310072,323,1,1,5,2000,0
1,31,3109,2,1026,310073,303,1,1,4,700,0
1,31,3109,2,1026,310073,305,1,1,7,16000,0
1,31,3109,2,1026,310073,305,2,1,4,5000,0
1,31,3109,2,1026,310073,306,1,1,7,3000,0
1,31,3109,2,1026,310073,306,2,1,9,7000,0
1,31,3109,2,1026,310073,317,1,1,30,7000,0
1,31,3109,2,1026,310073,323,1,1,4,3000,0
1,31,3109,2,1026,310073,326,1,1,5,200,0
1,31,3109,2,1026,310074,305,1,1,20,2000,0
1,31,3109,2,1026,310074,306,1,1,7,200,0
1,31,3109,2,1026,310074,317,1,1,20,3000,0
1,31,3109,2,1026,310075,301,1,1,10,2500,0
1,31,3109,2,1026,310075,304,1,1,11,2000,0
1,31,3109,2,1026,310075,305,1,1,11,2000,0
1,31,3109,2,1026,310075,306,1,1,1,400,0
1,31,3109,2,1026,310075,317,1,1,10,3000,0
1,31,3109,2,1026,310075,322,1,1,4,500,0
1,31,3109,2,1026,310075,332,1,1,2,2500,0
1,31,3109,2,1026,310076,302,1,1,7,600,0
1,31,3109,2,1026,310076,305,1,1,8,1000,0
1,31,3109,2,1026,310076,306,1,1,8,200,0
1,31,3109,2,1026,310076,318,1,1,7,20000,0
1,31,3109,2,1026,310076,323,1,1,2,1000,0
1,31,3109,2,1026,310077,302,1,1,2,700,0
1,31,3109,2,1026,310077,304,1,1,6,5000,0
1,31,3109,2,1026,310077,305,1,1,10,2000,0
1,31,3109,2,1026,310077,306,1,1,3,500,0
1,31,3109,2,1026,310077,317,1,1,3,25000,0
1,31,3109,2,1026,310078,304,1,3,0,8000,0
1,31,3109,2,1026,310078,304,2,2,2,3000,0
1,31,3109,2,1026,310078,305,1,2,2,2000,0
1,31,3109,2,1026,310078,306,1,1,4,500,0
1,31,3109,2,1026,310078,317,1,3,6,3000,0
1,31,3109,2,1026,310078,318,1,4,1,20000,0
1,31,3109,2,1026,310078,318,2,4,1,50000,0
1,31,3109,2,1026,310078,322,1,4,1,1500,0
1,31,3109,2,1026,310078,322,2,3,4,500,0
1,31,3109,2,1026,310078,332,1,4,2,2000,0
1,31,3109,2,1026,310078,332,2,3,3,1500,0
1,31,3109,2,1026,310079,305,1,1,5,1000,0
1,31,3109,2,1026,310079,306,1,1,2,800,0
1,31,3109,2,1026,310079,306,2,1,4,500,0
1,31,3109,2,1026,310080,305,1,1,3,2000,0
1,31,3109,2,1026,310080,306,1,1,3,300,0
1,31,3109,2,1026,310080,306,2,1,4,300,0
1,31,3112,2,350,310081,303,1,1,10,1000,0
1,31,3112,2,350,310081,303,2,1,10,2000,0
1,31,3112,2,350,310081,304,1,1,3,3000,0
1,31,3112,2,350,310081,304,2,1,17,10000,0
1,31,3112,2,350,310081,306,1,1,2,300,0
1,31,3112,2,350,310081,318,1,1,2,40000,0
1,31,3112,2,350,310081,322,1,1,1,200,0
1,31,3112,2,350,310081,332,1,1,4,2000,0
1,31,3112,2,350,310082,304,1,1,3,3000,0
1,31,3112,2,350,310082,306,1,1,4,400,0
1,31,3112,2,350,310082,318,1,1,0,60000,0
1,31,3112,2,350,310082,332,1,1,2,2500,0
1,31,3112,2,350,310083,305,1,1,5,300,0
1,31,3112,2,350,310083,306,1,1,5,200,0
1,31,3112,2,350,310084,303,1,1,4,1000,0
1,31,3112,2,350,310084,303,2,1,2,1500,0
1,31,3112,2,350,310084,305,1,3,3,4000,0
1,31,3112,2,350,310084,305,2,1,6,4000,0
1,31,3112,2,350,310084,305,3,2,4,4000,0
1,31,3112,2,350,310084,306,1,2,4,300,0
1,31,3112,2,350,310084,306,2,4,1,400,0
1,31,3112,2,350,310084,306,3,10,2,300,0
1,31,3112,2,350,310084,306,4,1,2,300,0
1,31,3112,2,350,310084,306,5,3,3,350,0
1,31,3112,2,350,310084,306,6,5,0,450,0
1,31,3112,2,350,310084,317,1,2,3,3000,0
1,31,3112,2,350,310084,317,2,1,10,3000,0
1,31,3112,2,350,310084,317,3,3,4,3000,0
1,31,3112,2,350,310084,322,1,1,0,2000,0
1,31,3112,2,350,310084,332,1,1,1,1500,0
1,31,3112,2,350,310084,332,2,4,0,2000,0
1,31,3112,2,350,310084,332,3,3,2,2000,0
1,31,3112,2,350,310085,305,1,1,10,2000,0
1,31,3112,2,350,310085,306,1,1,5,450,0
1,31,3112,2,350,310085,318,1,1,4,32000,0
1,31,3112,2,350,310085,322,1,1,3,1500,0
1,31,3112,2,350,310085,332,1,1,3,3000,0
1,31,3112,2,350,310086,305,1,1,7,1500,0
1,31,3112,2,350,310086,306,1,1,3,400,0
1,31,3112,2,350,310086,318,1,1,5,30000,0
1,31,3112,2,350,310087,305,1,1,10,2500,0
1,31,3112,2,350,310087,306,1,1,3,400,0
1,31,3112,2,350,310087,318,1,1,3,30000,0
1,31,3112,2,350,310087,322,1,1,8,2500,0
1,31,3112,2,350,310087,332,1,1,2,1800,0
1,31,3112,2,350,310088,302,1,1,3,1500,0
1,31,3112,2,350,310088,303,1,1,4,1300,0
1,31,3112,2,350,310088,304,1,1,4,10000,0
1,31,3112,2,350,310088,305,1,1,2,4000,0
1,31,3112,2,350,310088,306,1,1,3,600,0
1,31,3112,2,350,310088,317,1,1,7,5000,0
1,31,3112,2,350,310088,318,1,1,2,60000,0
1,31,3112,2,350,310088,322,1,1,2,2500,0
1,31,3112,2,350,310088,332,1,1,2,3000,0
1,31,3112,2,350,310089,302,1,1,3,1500,0
1,31,3112,2,350,310089,303,1,1,8,1000,0
1,31,3112,2,350,310089,305,1,1,13,5000,0
1,31,3112,2,350,310089,306,1,1,0,700,0
1,31,3112,2,350,310089,317,1,1,13,7000,0
1,31,3112,2,350,310089,323,1,1,1,1500,0
1,31,3112,2,350,310090,305,1,1,5,3000,0
1,31,3112,2,350,310090,306,1,1,5,300,0
1,31,3112,2,350,310090,318,1,1,8,25000,0
1,31,3112,2,350,310090,324,1,1,4,800,0
1,31,3116,2,1344,310091,301,1,1,6,4000,0
1,31,3116,2,1344,310091,304,1,1,4,5000,0
1,31,3116,2,1344,310091,306,1,1,1,1000,0
1,31,3116,2,1344,310092,301,1,1,8,20000,0
1,31,3116,2,1344,310092,302,1,1,8,2000,0
1,31,3116,2,1344,310092,303,1,1,7,1500,0
1,31,3116,2,1344,310092,304,1,1,30,2000,0
1,31,3116,2,1344,310092,304,2,1,30,2000,0
1,31,3116,2,1344,310092,304,3,1,30,4500,0
1,31,3116,2,1344,310092,304,4,1,30,3000,0
1,31,3116,2,1344,310092,305,1,1,30,2000,0
1,31,3116,2,1344,310092,305,2,1,30,3000,0
1,31,3116,2,1344,310092,305,3,1,30,1500,0
1,31,3116,2,1344,310092,305,4,1,30,1000,0
1,31,3116,2,1344,310092,306,1,1,5,600,0
1,31,3116,2,1344,310092,306,2,1,5,500,0
1,31,3116,2,1344,310092,306,3,1,4,400,0
1,31,3116,2,1344,310092,306,4,1,3,300,0
1,31,3116,2,1344,310092,306,5,1,3,300,0
1,31,3116,2,1344,310092,306,6,1,4,350,0
1,31,3116,2,1344,310092,307,1,1,30,3000,0
1,31,3116,2,1344,310092,311,1,1,3,350,0
1,31,3116,2,1344,310092,318,1,2,2,80000,0
1,31,3116,2,1344,310092,318,2,4,4,30000,0
1,31,3116,2,1344,310092,322,1,4,3,1500,0
1,31,3116,2,1344,310092,326,1,1,31,1000,0
1,31,3116,2,1344,310092,327,1,4,4,30000,0
1,31,3116,2,1344,310092,329,1,4,4,4000,0
1,31,3116,2,1344,310092,330,1,4,4,40000,0
1,31,3116,2,1344,310092,332,1,1,5,2000,0
1,31,3116,2,1344,310093,301,1,1,7,10000,0
1,31,3116,2,1344,310093,303,1,1,7,2000,0
1,31,3116,2,1344,310093,304,1,1,6,15000,0
1,31,3116,2,1344,310093,304,2,1,6,10000,0
1,31,3116,2,1344,310093,305,1,1,6,3000,0
1,31,3116,2,1344,310093,306,1,1,3,500,0
1,31,3116,2,1344,310093,307,1,1,5,10000,0
1,31,3116,2,1344,310093,311,1,1,4,700,0
1,31,3116,2,1344,310093,318,1,1,3,90000,0
1,31,3116,2,1344,310093,320,1,1,5,15000,0
1,31,3116,2,1344,310093,322,1,1,2,1500,0
1,31,3116,2,1344,310093,326,1,1,7,800,0
1,31,3116,2,1344,310093,327,1,1,4,12000,0
1,31,3116,2,1344,310093,329,1,1,4,4000,0
1,31,3116,2,1344,310093,330,1,1,4,30000,0
1,31,3116,2,1344,310093,332,1,1,3,3000,0
1,31,3116,2,1344,310095,302,1,1,6,2000,0
1,31,3116,2,1344,310095,304,1,1,15,3000,0
1,31,3116,2,1344,310095,305,1,1,15,2000,0
1,31,3116,2,1344,310095,306,1,1,1,150,0
1,31,3116,2,1344,310095,306,2,1,2,250,0
1,31,3116,2,1344,310096,304,1,1,10,2000,0
1,31,3116,2,1344,310096,305,1,1,10,2000,0
1,31,3116,2,1344,310096,306,1,1,4,300,0
1,31,3116,2,1344,310096,317,1,1,6,5000,0
1,31,3116,2,1344,310096,322,1,1,2,2000,0
1,31,3116,2,1344,310096,332,1,1,3,3000,0
1,31,3116,2,1344,310097,304,1,1,3,5000,0
1,31,3116,2,1344,310097,304,2,1,3,15000,0
1,31,3116,2,1344,310097,305,1,1,5,3000,0
1,31,3116,2,1344,310097,305,2,1,6,2000,0
1,31,3116,2,1344,310097,306,1,1,6,300,0
1,31,3116,2,1344,310097,308,1,1,1,25000,0
1,31,3116,2,1344,310097,317,1,1,7,3000,0
1,31,3116,2,1344,310097,322,1,1,3,2500,0
1,31,3116,2,1344,310097,332,1,3,1,5000,0
1,31,3116,2,1344,310098,302,1,1,3,700,0
1,31,3116,2,1344,310098,306,1,1,4,80,0
1,31,3116,2,1344,310099,302,1,1,3,1000,0
1,31,3116,2,1344,310099,304,1,1,6,12000,0
1,31,3116,2,1344,310099,304,2,1,3,7000,0
1,31,3116,2,1344,310099,305,1,1,3,3500,0
1,31,3116,2,1344,310099,305,2,1,6,5000,0
1,31,3116,2,1344,310099,306,1,1,6,200,0
1,31,3116,2,1344,310099,318,1,1,4,70000,0
1,31,3116,2,1344,310099,320,1,1,3,30000,0
1,31,3116,2,1344,310099,322,1,1,5,1000,0
1,31,3116,2,1344,310099,332,1,1,6,5000,0
1,31,3116,2,1344,310100,302,1,1,20,5000,0
1,31,3116,2,1344,310100,303,1,1,20,2000,0
1,31,3116,2,1344,310100,304,1,1,15,5000,0
1,31,3116,2,1344,310100,305,1,1,15,3000,0
1,31,3116,2,1344,310100,322,1,1,1,1000,0
1,31,3116,2,1344,310100,332,1,1,0,5000,0
1,31,3103,2,874,310101,302,1,1,2,1000,0
1,31,3103,2,874,310101,303,1,1,6,1400,0
1,31,3103,2,874,310101,304,1,1,4,5000,0
1,31,3103,2,874,310101,305,1,1,7,3000,0
1,31,3103,2,874,310101,306,1,1,1,500,0
1,31,3103,2,874,310101,311,1,1,13,700,0
1,31,3103,2,874,310101,322,1,1,2,1100,0
1,31,3103,2,874,310101,326,1,1,12,900,0
1,31,3103,2,874,310102,304,1,1,6,500,0
1,31,3103,2,874,310102,306,1,1,4,300,0
1,31,3103,2,874,310103,302,1,1,5,800,0
1,31,3103,2,874,310103,303,1,1,5,1200,0
1,31,3103,2,874,310103,304,1,1,7,10000,0
1,31,3103,2,874,310103,304,2,1,7,5000,0
1,31,3103,2,874,310103,304,3,1,7,7000,0
1,31,3103,2,874,310103,305,1,1,7,3000,0
1,31,3103,2,874,310103,305,2,1,7,2500,0
1,31,3103,2,874,310103,305,3,1,7,2000,0
1,31,3103,2,874,310103,306,1,1,2,700,0
1,31,3103,2,874,310103,318,1,1,5,40000,0
1,31,3103,2,874,310103,322,1,1,1,1500,0
1,31,3103,2,874,310104,301,1,2,7,2000,0
1,31,3103,2,874,310104,303,1,1,20,1000,0
1,31,3103,2,874,310104,304,1,2,7,8000,0
1,31,3103,2,874,310104,304,2,2,7,10000,0
1,31,3103,2,874,310104,305,1,2,7,4000,0
1,31,3103,2,874,310104,305,2,2,7,7000,0
1,31,3103,2,874,310104,306,1,1,7,500,0
1,31,3103,2,874,310104,317,1,1,10,1000,0
1,31,3103,2,874,310104,322,1,1,2,500,0
1,31,3103,2,874,310105,302,1,1,7,300,0
1,31,3103,2,874,310105,303,1,1,7,800,0
1,31,3103,2,874,310105,303,2,1,7,500,0
1,31,3103,2,874,310105,304,1,1,5,4000,0
1,31,3103,2,874,310105,305,1,1,10,1000,0
1,31,3103,2,874,310105,305,2,1,6,3000,0
1,31,3103,2,874,310105,322,1,1,5,600,0
1,31,3103,2,874,310106,302,1,1,6,250,0
1,31,3103,2,874,310106,304,1,1,8,4000,0
1,31,3103,2,874,310106,304,2,1,12,2000,0
1,31,3103,2,874,310106,305,1,1,12,3000,0
1,31,3103,2,874,310106,305,2,1,8,5000,0
1,31,3103,2,874,310106,306,1,1,4,500,0
1,31,3103,2,874,310106,318,1,1,1,25000,0
1,31,3103,2,874,310106,332,1,1,2,3000,0
1,31,3103,2,874,310107,304,1,1,3,2000,0
1,31,3103,2,874,310107,322,1,1,2,1500,0
1,31,3103,2,874,310107,322,2,1,3,1800,0
1,31,3103,2,874,310108,302,1,1,3,1000,0
1,31,3103,2,874,310108,303,1,1,3,1500,0
1,31,3103,2,874,310108,304,1,1,3,7000,0
1,31,3103,2,874,310108,305,1,1,4,5500,0
1,31,3103,2,874,310108,318,1,1,5,35000,0
1,31,3103,2,874,310108,322,1,1,7,3000,0
1,31,3103,2,874,310108,332,1,1,2,3500,0
1,31,3103,2,874,310109,302,1,1,2,700,0
1,31,3103,2,874,310109,303,1,1,3,800,0
1,31,3103,2,874,310109,305,1,1,7,3000,0
1,31,3103,2,874,310109,305,2,1,4,3000,0
1,31,3103,2,874,310109,306,1,1,8,300,0
1,31,3103,2,874,310109,306,2,1,6,600,0
1,31,3103,2,874,310109,318,1,1,2,25000,0
1,31,3103,2,874,310110,302,1,1,5,500,0
1,31,3103,2,874,310110,304,1,1,4,7000,0
1,31,3103,2,874,310110,304,2,1,4,7000,0
1,31,3103,2,874,310110,305,1,1,6,2500,0
1,31,3103,2,874,310110,305,2,1,6,2800,0
1,31,3103,2,874,310110,306,1,1,1,700,0
1,31,3103,2,874,310110,306,2,1,6,500,0
1,31,3103,2,874,310110,322,1,1,2,1500,0
1,31,3103,2,874,310110,332,1,1,1,2500,0
5,32,3215,1,2978,320001,301,1,1,5,200000,0
5,32,3215,1,2978,320001,302,1,1,3,10000,0
5,32,3215,1,2978,320001,303,1,1,3,5000,0
5,32,3215,1,2978,320001,304,1,2,5,15000,0
5,32,3215,1,2978,320001,304,2,1,5,15000,0
5,32,3215,1,2978,320001,305,1,1,5,10000,0
5,32,3215,1,2978,320001,307,1,2,3,10000,0
5,32,3215,1,2978,320001,308,1,1,3,20000,0
5,32,3215,1,2978,320001,309,1,2,3,12000,0
5,32,3215,1,2978,320001,312,1,1,5,40000,0
5,32,3215,1,2978,320001,313,1,1,5,35000,0
5,32,3215,1,2978,320001,314,1,1,5,40000,0
5,32,3215,1,2978,320001,319,1,1,2,900000,0
5,32,3215,1,2978,320001,319,2,2,4,600000,0
5,32,3215,1,2978,320001,320,1,1,3,80000,0
5,32,3215,1,2978,320001,321,1,1,3,21000,0
5,32,3215,1,2978,320001,322,1,1,3,5000,0
5,32,3215,1,2978,320001,323,1,1,3,3000,0
5,32,3215,1,2978,320001,326,1,1,4,1500,0
5,32,3215,1,2978,320001,327,1,1,4,45000,0
5,32,3215,1,2978,320001,328,1,1,4,70000,0
5,32,3215,1,2978,320001,332,1,2,4,10000,0
5,32,3215,1,2978,320001,332,2,1,5,15000,0
5,32,3222,1,0,320002,301,1,1,4,10000,1
5,32,3222,1,0,320002,302,1,1,3,5000,1
5,32,3222,1,0,320002,304,1,1,3,4000,1
5,32,3222,1,0,320002,304,2,1,3,12000,1
5,32,3222,1,0,320002,305,1,1,3,8000,1
5,32,3222,1,0,320002,308,1,1,5,4000,1
5,32,3222,1,0,320002,309,1,1,5,2500,1
5,32,3222,1,0,320002,311,1,1,5,800,1
5,32,3222,1,0,320002,312,1,1,5,30000,1
5,32,3222,1,0,320002,314,1,1,3,28000,1
5,32,3222,1,0,320002,319,1,1,4,25000,1
5,32,3222,1,0,320002,320,1,1,1,18000,1
5,32,3222,1,0,320002,321,1,1,2,2000,1
5,32,3222,1,0,320002,326,1,1,3,8000,1
5,32,3222,1,0,320002,327,1,1,3,15000,1
5,32,3222,1,0,320002,328,1,1,2,30000,1
5,32,3222,1,0,320002,329,1,1,1,12000,1
5,32,3222,1,0,320002,329,2,1,2,3000,1
5,32,3222,1,0,320002,329,3,1,10,4000,1
